Year_From,Year_To,Direction,State_To,County_To,State,County,State_From_Name,County_From_Name,Returns,Exemptions,Income
1997,1998,Outflow,36,7,36,67,NY,Onondaga County,126,213,"4,343"
1997,1998,Outflow,36,7,36,17,NY,Chenango County,117,242,"2,599"
1997,1998,Outflow,36,7,42,115,PA,Susquehanna County,94,173,"2,525"
1997,1998,Outflow,36,7,37,183,NC,Wake County,83,164,"4,576"
1997,1998,Outflow,36,7,36,55,NY,Monroe County,67,95,"2,688"
1997,1998,Outflow,36,7,36,109,NY,Tompkins County,64,113,"2,747"
1997,1998,Outflow,36,7,36,61,NY,New York County,58,67,"2,402"
1997,1998,Outflow,36,7,37,119,NC,Mecklenburg County,57,96,"1,436"
1997,1998,Outflow,36,7,36,1,NY,Albany County,56,89,"1,822"
1997,1998,Outflow,36,7,36,23,NY,Cortland County,54,106,"1,205"
1997,1998,Outflow,36,7,36,29,NY,Erie County,53,87,"1,567"
1997,1998,Outflow,36,7,36,47,NY,Kings County,46,67,728
1997,1998,Outflow,36,7,4,13,AZ,Maricopa County,44,71,"2,478"
1997,1998,Outflow,36,7,36,25,NY,Delaware County,42,64,988
1997,1998,Outflow,36,7,36,15,NY,Chemung County,37,64,933
1997,1998,Outflow,36,7,36,27,NY,Dutchess County,30,45,"1,097"
1997,1998,Outflow,36,7,25,17,MA,Middlesex County,27,36,841
1997,1998,Outflow,36,7,36,77,NY,Otsego County,26,39,524
1997,1998,Outflow,36,7,36,119,NY,Westchester County,26,37,"1,010"
1997,1998,Outflow,36,7,42,79,PA,Luzerne County,26,41,673
1997,1998,Outflow,36,7,51,59,VA,Fairfax County,26,38,882
1997,1998,Outflow,36,7,12,71,FL,Lee County,25,43,957
1997,1998,Outflow,36,7,36,65,NY,Oneida County,25,44,813
1997,1998,Outflow,36,7,36,81,NY,Queens County,25,34,565
1997,1998,Outflow,36,7,36,103,NY,Suffolk County,25,34,909
1997,1998,Outflow,36,7,45,51,SC,Horry County,25,44,609
1997,1998,Outflow,36,7,12,9,FL,Brevard County,24,40,740
1997,1998,Outflow,36,7,32,3,NV,Clark County,24,34,580
1997,1998,Outflow,36,7,36,71,NY,Orange County,24,36,675
1997,1998,Outflow,36,7,36,91,NY,Saratoga County,23,43,791
1997,1998,Outflow,36,7,9,1,CT,Fairfield County,22,30,"1,069"
1997,1998,Outflow,36,7,12,11,FL,Broward County,22,44,869
1997,1998,Outflow,36,7,36,59,NY,Nassau County,22,31,595
1997,1998,Outflow,36,7,42,15,PA,Bradford County,22,41,434
1997,1998,Outflow,36,7,6,37,CA,Los Angeles County,21,29,545
1997,1998,Outflow,36,7,12,99,FL,Palm Beach County,21,29,496
1997,1998,Outflow,36,7,12,115,FL,Sarasota County,21,35,732
1997,1998,Outflow,36,7,25,25,MA,Suffolk County,21,26,449
1997,1998,Outflow,36,7,42,69,PA,Lackawanna County,21,34,405
1997,1998,Outflow,36,7,12,57,FL,Hillsborough County,20,30,419
1997,1998,Outflow,36,7,12,127,FL,Volusia County,20,30,594
1997,1998,Outflow,36,7,36,5,NY,Bronx County,20,27,304
1997,1998,Outflow,36,7,6,85,CA,Santa Clara County,19,21,889
1997,1998,Outflow,36,7,48,439,TX,Tarrant County,19,40,807
1997,1998,Outflow,36,7,12,103,FL,Pinellas County,18,40,695
1997,1998,Outflow,36,7,24,31,MD,Montgomery County,18,35,906
1997,1998,Outflow,36,7,34,3,NJ,Bergen County,18,34,668
1997,1998,Outflow,36,7,36,101,NY,Steuben County,18,22,316
1997,1998,Outflow,36,7,37,63,NC,Durham County,18,24,284
1997,1998,Outflow,36,7,37,25,NC,Cabarrus County,17,29,481
1997,1998,Outflow,36,7,4,19,AZ,Pima County,16,25,675
1997,1998,Outflow,36,7,6,73,CA,San Diego County,16,30,602
1997,1998,Outflow,36,7,12,105,FL,Polk County,16,26,324
1997,1998,Outflow,36,7,13,67,GA,Cobb County,16,34,720
1997,1998,Outflow,36,7,36,111,NY,Ulster County,16,24,494
1997,1998,Outflow,36,7,37,129,NC,New Hanover County,16,20,269
1997,1998,Outflow,36,7,9,3,CT,Hartford County,15,23,497
1997,1998,Outflow,36,7,12,95,FL,Orange County,15,24,359
1997,1998,Outflow,36,7,13,121,GA,Fulton County,15,20,403
1997,1998,Outflow,36,7,42,133,PA,York County,15,30,654
1997,1998,Outflow,36,7,57,5,FR,Foreign - APO/FPO ZIPs,15,17,184
1997,1998,Outflow,36,7,8,41,CO,El Paso County,14,27,423
1997,1998,Outflow,36,7,12,21,FL,Collier County,14,21,"1,322"
1997,1998,Outflow,36,7,17,31,IL,Cook County,14,14,272
1997,1998,Outflow,36,7,37,133,NC,Onslow County,14,26,186
1997,1998,Outflow,36,7,39,49,OH,Franklin County,14,20,414
1997,1998,Outflow,36,7,42,91,PA,Montgomery County,14,28,512
1997,1998,Outflow,36,7,8,13,CO,Boulder County,13,26,440
1997,1998,Outflow,36,7,24,5,MD,Baltimore County,13,16,329
1997,1998,Outflow,36,7,25,9,MA,Essex County,13,23,540
1997,1998,Outflow,36,7,34,23,NJ,Middlesex County,13,21,427
1997,1998,Outflow,36,7,36,11,NY,Cayuga County,13,22,292
1997,1998,Outflow,36,7,36,45,NY,Jefferson County,13,27,473
1997,1998,Outflow,36,7,42,3,PA,Allegheny County,13,23,445
1997,1998,Outflow,36,7,51,153,VA,Prince William Count,13,29,632
1997,1998,Outflow,36,7,51,810,VA,Virginia Beach,13,22,373
1997,1998,Outflow,36,7,12,117,FL,Seminole County,12,25,472
1997,1998,Outflow,36,7,24,27,MD,Howard County,12,21,532
1997,1998,Outflow,36,7,36,53,NY,Madison County,12,22,368
1997,1998,Outflow,36,7,42,101,PA,Philadelphia County,12,24,271
1997,1998,Outflow,36,7,53,33,WA,King County,12,19,292
1997,1998,Outflow,36,7,6,1,CA,Alameda County,11,17,396
1997,1998,Outflow,36,7,34,17,NJ,Hudson County,11,13,298
1997,1998,Outflow,36,7,36,69,NY,Ontario County,11,17,333
1997,1998,Outflow,36,7,36,93,NY,Schenectady County,11,15,217
1997,1998,Outflow,36,7,39,35,OH,Cuyahoga County,11,19,390
1997,1998,Outflow,36,7,51,107,VA,Loudoun County,11,24,808
1997,1998,Outflow,36,7,11,1,DC,District Of Columbia,10,10,250
1997,1998,Outflow,36,7,12,31,FL,Duval County,10,21,"10,184"
1997,1998,Outflow,36,7,12,101,FL,Pasco County,10,16,468
1997,1998,Outflow,36,7,24,3,MD,Anne Arundel County,10,16,255
1997,1998,Outflow,36,7,25,27,MA,Worcester County,10,14,316
1997,1998,Outflow,36,7,36,63,NY,Niagara County,10,21,285
1997,1998,Outflow,36,7,36,75,NY,Oswego County,10,11,130
1997,1998,Outflow,36,7,37,35,NC,Catawba County,10,16,209
1997,1998,Outflow,36,7,42,27,PA,Centre County,10,18,405
1997,1998,Outflow,36,7,44,7,RI,Providence County,10,18,250
1997,1998,Outflow,36,7,48,453,TX,Travis County,10,12,296
1997,1998,Outflow,36,7,51,13,VA,Arlington County,10,11,260
1997,1998,Outflow,36,7,58,0,SS,Other Flows - Same State,99,190,"2,707"
1997,1998,Outflow,36,7,59,0,DS,Other Flows - Diff State,"1,152","2,163","37,642"
1997,1998,Outflow,36,7,59,1,DS,Other Flows - Northeast,266,490,"9,179"
1997,1998,Outflow,36,7,59,3,DS,Other Flows - Midwest,159,334,"6,315"
1997,1998,Outflow,36,7,59,5,DS,Other Flows - South,582,"1,107","17,987"
1997,1998,Outflow,36,7,59,7,DS,Other Flows - West,145,232,"4,160"
1997,1998,Outflow,36,7,57,9,FR,Foreign - Other flows,30,56,654
1997,1998,Outflow,36,9,96,0,NY,Cattaraugus Cou Tot Mig-US & For,"1,681","3,152","42,138"
1997,1998,Outflow,36,9,97,0,NY,Cattaraugus Cou Tot Mig-US,"1,661","3,123","41,878"
1997,1998,Outflow,36,9,97,1,NY,Cattaraugus Cou Tot Mig-Same St,907,"1,697","22,106"
1997,1998,Outflow,36,9,97,3,NY,Cattaraugus Cou Tot Mig-Diff St,754,"1,426","19,772"
1997,1998,Outflow,36,9,98,0,NY,Cattaraugus Cou Tot Mig-Foreign,20,29,260
1997,1998,Outflow,36,9,36,9,NY,Cattaraugus Cou Non-Migrants,"27,329","62,514","904,810"
1997,1998,Outflow,36,9,36,29,NY,Erie County,296,533,"7,331"
1997,1998,Outflow,36,9,36,13,NY,Chautauqua County,186,353,"4,276"
1997,1998,Outflow,36,9,36,3,NY,Allegany County,152,298,"3,057"
1997,1998,Outflow,36,9,36,121,NY,Wyoming County,72,156,"1,701"
1997,1998,Outflow,36,9,42,83,PA,Mckean County,68,134,"1,740"
1997,1998,Outflow,36,9,36,55,NY,Monroe County,47,72,"1,153"
1997,1998,Outflow,36,9,36,37,NY,Genesee County,20,48,489
1997,1998,Outflow,36,9,36,51,NY,Livingston County,16,35,399
1997,1998,Outflow,36,9,42,49,PA,Erie County,16,33,271
1997,1998,Outflow,36,9,36,63,NY,Niagara County,15,23,388
1997,1998,Outflow,36,9,36,67,NY,Onondaga County,15,24,428
1997,1998,Outflow,36,9,4,13,AZ,Maricopa County,11,25,675
1997,1998,Outflow,36,9,36,101,NY,Steuben County,10,17,332
1997,1998,Outflow,36,9,37,119,NC,Mecklenburg County,10,13,264
1997,1998,Outflow,36,9,58,0,SS,Other Flows - Same State,78,138,"2,552"
1997,1998,Outflow,36,9,59,0,DS,Other Flows - Diff State,649,"1,221","16,822"
1997,1998,Outflow,36,9,59,1,DS,Other Flows - Northeast,95,186,"3,085"
1997,1998,Outflow,36,9,59,3,DS,Other Flows - Midwest,98,201,"2,849"
1997,1998,Outflow,36,9,59,5,DS,Other Flows - South,373,698,"8,995"
1997,1998,Outflow,36,9,59,7,DS,Other Flows - West,83,136,"1,892"
1997,1998,Outflow,36,9,57,9,FR,Foreign - Other flows,20,29,260
1997,1998,Outflow,36,11,96,0,NY,Cayuga County Tot Mig-US & For,"1,602","2,912","42,307"
1997,1998,Outflow,36,11,97,0,NY,Cayuga County Tot Mig-US,"1,578","2,879","41,905"
1997,1998,Outflow,36,11,97,1,NY,Cayuga County Tot Mig-Same St,929,"1,741","24,944"
1997,1998,Outflow,36,11,97,3,NY,Cayuga County Tot Mig-Diff St,649,"1,138","16,961"
1997,1998,Outflow,36,11,98,0,NY,Cayuga County Tot Mig-Foreign,24,33,402
1997,1998,Outflow,36,11,36,11,NY,Cayuga County Non-Migrants,"28,211","64,732","1,034,243"
1997,1998,Outflow,36,11,36,67,NY,Onondaga County,352,671,"10,101"
1997,1998,Outflow,36,11,36,75,NY,Oswego County,83,168,"1,793"
1997,1998,Outflow,36,11,36,109,NY,Tompkins County,78,128,"1,981"
1997,1998,Outflow,36,11,36,23,NY,Cortland County,61,130,"1,392"
1997,1998,Outflow,36,11,36,117,NY,Wayne County,55,121,"1,219"
1997,1998,Outflow,36,11,36,55,NY,Monroe County,48,75,"1,523"
1997,1998,Outflow,36,11,36,99,NY,Seneca County,31,65,939
1997,1998,Outflow,36,11,36,29,NY,Erie County,29,44,910
1997,1998,Outflow,36,11,37,119,NC,Mecklenburg County,26,34,597
1997,1998,Outflow,36,11,36,53,NY,Madison County,16,31,509
1997,1998,Outflow,36,11,36,69,NY,Ontario County,16,29,459
1997,1998,Outflow,36,11,37,25,NC,Cabarrus County,14,34,364
1997,1998,Outflow,36,11,36,45,NY,Jefferson County,13,25,335
1997,1998,Outflow,36,11,36,65,NY,Oneida County,13,26,382
1997,1998,Outflow,36,11,37,183,NC,Wake County,13,20,305
1997,1998,Outflow,36,11,4,13,AZ,Maricopa County,12,32,447
1997,1998,Outflow,36,11,6,73,CA,San Diego County,12,23,656
1997,1998,Outflow,36,11,12,101,FL,Pasco County,12,21,296
1997,1998,Outflow,36,11,12,127,FL,Volusia County,10,14,369
1997,1998,Outflow,36,11,36,7,NY,Broome County,10,14,231
1997,1998,Outflow,36,11,36,89,NY,St Lawrence County,10,15,150
1997,1998,Outflow,36,11,58,0,SS,Other Flows - Same State,114,199,"3,020"
1997,1998,Outflow,36,11,59,0,DS,Other Flows - Diff State,550,960,"13,927"
1997,1998,Outflow,36,11,59,1,DS,Other Flows - Northeast,95,154,"2,686"
1997,1998,Outflow,36,11,59,3,DS,Other Flows - Midwest,54,103,"1,642"
1997,1998,Outflow,36,11,59,5,DS,Other Flows - South,332,598,"8,253"
1997,1998,Outflow,36,11,59,7,DS,Other Flows - West,69,105,"1,346"
1997,1998,Outflow,36,11,57,9,FR,Foreign - Other flows,24,33,402
1997,1998,Outflow,36,13,96,0,NY,Chautauqua Coun Tot Mig-US & For,"2,370","4,387","61,280"
1997,1998,Outflow,36,13,97,0,NY,Chautauqua Coun Tot Mig-US,"2,342","4,348","60,756"
1997,1998,Outflow,36,13,97,1,NY,Chautauqua Coun Tot Mig-Same St,712,"1,333","18,491"
1997,1998,Outflow,36,13,97,3,NY,Chautauqua Coun Tot Mig-Diff St,"1,630","3,015","42,265"
1997,1998,Outflow,36,13,98,0,NY,Chautauqua Coun Tot Mig-Foreign,28,39,524
1997,1998,Outflow,36,13,36,13,NY,Chautauqua Coun Non-Migrants,"46,064","103,145","1,572,522"
1997,1998,Outflow,36,13,36,29,NY,Erie County,289,533,"8,385"
1997,1998,Outflow,36,13,36,9,NY,Cattaraugus County,186,400,"4,385"
1997,1998,Outflow,36,13,42,49,PA,Erie County,117,226,"2,994"
1997,1998,Outflow,36,13,36,55,NY,Monroe County,54,70,"1,265"
1997,1998,Outflow,36,13,42,123,PA,Warren County,50,90,"1,017"
1997,1998,Outflow,36,13,37,119,NC,Mecklenburg County,41,62,894
1997,1998,Outflow,36,13,37,183,NC,Wake County,30,55,670
1997,1998,Outflow,36,13,4,13,AZ,Maricopa County,28,52,924
1997,1998,Outflow,36,13,12,103,FL,Pinellas County,28,39,868
1997,1998,Outflow,36,13,12,71,FL,Lee County,20,42,604
1997,1998,Outflow,36,13,12,95,FL,Orange County,20,29,311
1997,1998,Outflow,36,13,36,63,NY,Niagara County,18,32,656
1997,1998,Outflow,36,13,39,49,OH,Franklin County,18,24,334
1997,1998,Outflow,36,13,42,3,PA,Allegheny County,18,31,295
1997,1998,Outflow,36,13,39,35,OH,Cuyahoga County,16,24,421
1997,1998,Outflow,36,13,12,11,FL,Broward County,15,17,261
1997,1998,Outflow,36,13,39,153,OH,Summit County,15,23,418
1997,1998,Outflow,36,13,12,57,FL,Hillsborough County,14,27,153
1997,1998,Outflow,36,13,17,31,IL,Cook County,14,17,448
1997,1998,Outflow,36,13,6,73,CA,San Diego County,13,20,255
1997,1998,Outflow,36,13,12,81,FL,Manatee County,13,26,420
1997,1998,Outflow,36,13,45,91,SC,York County,13,25,297
1997,1998,Outflow,36,13,12,83,FL,Marion County,12,24,249
1997,1998,Outflow,36,13,36,3,NY,Allegany County,12,28,232
1997,1998,Outflow,36,13,37,63,NC,Durham County,12,19,249
1997,1998,Outflow,36,13,42,83,PA,Mckean County,12,27,367
1997,1998,Outflow,36,13,45,51,SC,Horry County,12,22,282
1997,1998,Outflow,36,13,12,99,FL,Palm Beach County,11,18,411
1997,1998,Outflow,36,13,12,105,FL,Polk County,11,21,148
1997,1998,Outflow,36,13,18,5,IN,Bartholomew County,11,34,750
1997,1998,Outflow,36,13,32,3,NV,Clark County,11,19,324
1997,1998,Outflow,36,13,36,121,NY,Wyoming County,11,16,161
1997,1998,Outflow,36,13,36,61,NY,New York County,10,13,181
1997,1998,Outflow,36,13,37,81,NC,Guilford County,10,18,222
1997,1998,Outflow,36,13,58,0,SS,Other Flows - Same State,132,241,"3,226"
1997,1998,Outflow,36,13,59,0,DS,Other Flows - Diff State,"1,045","1,984","27,682"
1997,1998,Outflow,36,13,59,1,DS,Other Flows - Northeast,171,338,"5,292"
1997,1998,Outflow,36,13,59,3,DS,Other Flows - Midwest,173,332,"4,974"
1997,1998,Outflow,36,13,59,5,DS,Other Flows - South,565,"1,101","13,814"
1997,1998,Outflow,36,13,59,7,DS,Other Flows - West,136,213,"3,603"
1997,1998,Outflow,36,13,57,9,FR,Foreign - Other flows,28,39,524
1997,1998,Outflow,36,15,96,0,NY,Chemung County Tot Mig-US & For,"1,734","3,189","52,793"
1997,1998,Outflow,36,15,97,0,NY,Chemung County Tot Mig-US,"1,716","3,160","52,362"
1997,1998,Outflow,36,15,97,1,NY,Chemung County Tot Mig-Same St,749,"1,374","21,441"
1997,1998,Outflow,36,15,97,3,NY,Chemung County Tot Mig-Diff St,967,"1,786","30,921"
1997,1998,Outflow,36,15,98,0,NY,Chemung County Tot Mig-Foreign,18,29,431
1997,1998,Outflow,36,15,36,15,NY,Chemung County Non-Migrants,"31,934","70,607","1,229,696"
1997,1998,Outflow,36,15,36,101,NY,Steuben County,219,401,"6,995"
1997,1998,Outflow,36,15,36,97,NY,Schuyler County,101,216,"2,307"
1997,1998,Outflow,36,15,42,15,PA,Bradford County,89,193,"2,125"
1997,1998,Outflow,36,15,36,107,NY,Tioga County,85,181,"1,999"
1997,1998,Outflow,36,15,36,109,NY,Tompkins County,46,74,"1,157"
1997,1998,Outflow,36,15,36,55,NY,Monroe County,45,60,"1,359"
1997,1998,Outflow,36,15,36,7,NY,Broome County,43,66,928
1997,1998,Outflow,36,15,36,67,NY,Onondaga County,32,54,"1,040"
1997,1998,Outflow,36,15,42,117,PA,Tioga County,28,75,707
1997,1998,Outflow,36,15,36,29,NY,Erie County,25,36,"1,089"
1997,1998,Outflow,36,15,37,119,NC,Mecklenburg County,17,26,740
1997,1998,Outflow,36,15,4,13,AZ,Maricopa County,15,27,562
1997,1998,Outflow,36,15,12,103,FL,Pinellas County,12,26,406
1997,1998,Outflow,36,15,36,1,NY,Albany County,11,16,198
1997,1998,Outflow,36,15,37,133,NC,Onslow County,11,15,168
1997,1998,Outflow,36,15,42,3,PA,Allegheny County,11,25,650
1997,1998,Outflow,36,15,12,9,FL,Brevard County,10,19,230
1997,1998,Outflow,36,15,25,17,MA,Middlesex County,10,13,206
1997,1998,Outflow,36,15,58,0,SS,Other Flows - Same State,142,270,"4,368"
1997,1998,Outflow,36,15,59,0,DS,Other Flows - Diff State,764,"1,367","25,128"
1997,1998,Outflow,36,15,59,1,DS,Other Flows - Northeast,159,279,"5,552"
1997,1998,Outflow,36,15,59,3,DS,Other Flows - Midwest,88,171,"3,366"
1997,1998,Outflow,36,15,59,5,DS,Other Flows - South,446,792,"13,174"
1997,1998,Outflow,36,15,59,7,DS,Other Flows - West,71,125,"3,036"
1997,1998,Outflow,36,15,57,9,FR,Foreign - Other flows,18,29,431
1997,1998,Outflow,36,17,96,0,NY,Chenango County Tot Mig-US & For,"1,210","2,333","33,454"
1997,1998,Outflow,36,17,97,0,NY,Chenango County Tot Mig-US,"1,210","2,333","33,454"
1997,1998,Outflow,36,17,97,1,NY,Chenango County Tot Mig-Same St,730,"1,395","17,955"
1997,1998,Outflow,36,17,97,3,NY,Chenango County Tot Mig-Diff St,480,938,"15,499"
1997,1998,Outflow,36,17,36,17,NY,Chenango County Non-Migrants,"16,551","38,513","559,286"
1997,1998,Outflow,36,17,36,7,NY,Broome County,207,397,"5,366"
1997,1998,Outflow,36,17,36,25,NY,Delaware County,92,181,"1,940"
1997,1998,Outflow,36,17,36,77,NY,Otsego County,91,177,"2,009"
1997,1998,Outflow,36,17,36,53,NY,Madison County,65,126,"1,417"
1997,1998,Outflow,36,17,36,23,NY,Cortland County,49,100,"1,182"
1997,1998,Outflow,36,17,36,67,NY,Onondaga County,34,61,994
1997,1998,Outflow,36,17,36,65,NY,Oneida County,28,59,837
1997,1998,Outflow,36,17,36,1,NY,Albany County,17,30,538
1997,1998,Outflow,36,17,36,55,NY,Monroe County,14,17,369
1997,1998,Outflow,36,17,36,75,NY,Oswego County,11,28,260
1997,1998,Outflow,36,17,58,0,SS,Other Flows - Same State,122,219,"3,042"
1997,1998,Outflow,36,17,59,0,DS,Other Flows - Diff State,480,938,"15,499"
1997,1998,Outflow,36,17,59,1,DS,Other Flows - Northeast,103,189,"2,754"
1997,1998,Outflow,36,17,59,3,DS,Other Flows - Midwest,55,138,"4,152"
1997,1998,Outflow,36,17,59,5,DS,Other Flows - South,262,503,"6,776"
1997,1998,Outflow,36,17,59,7,DS,Other Flows - West,60,108,"1,817"
1997,1998,Outflow,36,19,96,0,NY,Clinton County Tot Mig-US & For,"1,296","2,235","36,258"
1997,1998,Outflow,36,19,97,0,NY,Clinton County Tot Mig-US,"1,266","2,180","35,390"
1997,1998,Outflow,36,19,97,1,NY,Clinton County Tot Mig-Same St,518,903,"14,734"
1997,1998,Outflow,36,19,97,3,NY,Clinton County Tot Mig-Diff St,748,"1,277","20,655"
1997,1998,Outflow,36,19,98,0,NY,Clinton County Tot Mig-Foreign,30,55,868
1997,1998,Outflow,36,19,36,19,NY,Clinton County Non-Migrants,"26,681","60,214","973,202"
1997,1998,Outflow,36,19,36,31,NY,Essex County,66,131,"1,680"
1997,1998,Outflow,36,19,36,33,NY,Franklin County,62,110,"1,756"
1997,1998,Outflow,36,19,50,7,VT,Chittenden County,46,63,"1,344"
1997,1998,Outflow,36,19,36,91,NY,Saratoga County,40,76,"1,115"
1997,1998,Outflow,36,19,36,1,NY,Albany County,36,45,955
1997,1998,Outflow,36,19,36,89,NY,St Lawrence County,30,55,700
1997,1998,Outflow,36,19,36,27,NY,Dutchess County,20,34,465
1997,1998,Outflow,36,19,36,113,NY,Warren County,20,33,412
1997,1998,Outflow,36,19,36,71,NY,Orange County,16,32,807
1997,1998,Outflow,36,19,36,55,NY,Monroe County,15,20,362
1997,1998,Outflow,36,19,57,5,FR,Foreign - APO/FPO ZIPs,15,26,304
1997,1998,Outflow,36,19,36,93,NY,Schenectady County,14,25,279
1997,1998,Outflow,36,19,36,103,NY,Suffolk County,14,19,218
1997,1998,Outflow,36,19,50,11,VT,Franklin County,14,22,263
1997,1998,Outflow,36,19,36,115,NY,Washington County,13,25,375
1997,1998,Outflow,36,19,36,65,NY,Oneida County,12,19,300
1997,1998,Outflow,36,19,36,83,NY,Rensselaer County,12,18,160
1997,1998,Outflow,36,19,4,13,AZ,Maricopa County,11,18,275
1997,1998,Outflow,36,19,36,67,NY,Onondaga County,11,18,348
1997,1998,Outflow,36,19,32,3,NV,Clark County,10,16,169
1997,1998,Outflow,36,19,36,29,NY,Erie County,10,12,350
1997,1998,Outflow,36,19,36,45,NY,Jefferson County,10,14,303
1997,1998,Outflow,36,19,37,183,NC,Wake County,10,15,279
1997,1998,Outflow,36,19,58,0,SS,Other Flows - Same State,117,217,"4,148"
1997,1998,Outflow,36,19,59,0,DS,Other Flows - Diff State,657,"1,143","18,326"
1997,1998,Outflow,36,19,59,1,DS,Other Flows - Northeast,176,304,"4,854"
1997,1998,Outflow,36,19,59,3,DS,Other Flows - Midwest,83,153,"3,032"
1997,1998,Outflow,36,19,59,5,DS,Other Flows - South,298,523,"7,950"
1997,1998,Outflow,36,19,59,7,DS,Other Flows - West,100,163,"2,490"
1997,1998,Outflow,36,19,57,9,FR,Foreign - Other flows,15,29,564
1997,1998,Outflow,36,21,96,0,NY,Columbia County Tot Mig-US & For,"1,310","2,276","53,642"
1997,1998,Outflow,36,21,97,0,NY,Columbia County Tot Mig-US,"1,297","2,261","53,513"
1997,1998,Outflow,36,21,97,1,NY,Columbia County Tot Mig-Same St,739,"1,262","31,359"
1997,1998,Outflow,36,21,97,3,NY,Columbia County Tot Mig-Diff St,558,999,"22,154"
1997,1998,Outflow,36,21,98,0,NY,Columbia County Tot Mig-Foreign,13,15,130
1997,1998,Outflow,36,21,36,21,NY,Columbia County Non-Migrants,"22,289","48,527","900,013"
1997,1998,Outflow,36,21,36,83,NY,Rensselaer County,148,274,"5,244"
1997,1998,Outflow,36,21,36,27,NY,Dutchess County,127,221,"3,750"
1997,1998,Outflow,36,21,36,1,NY,Albany County,107,146,"3,212"
1997,1998,Outflow,36,21,36,39,NY,Greene County,72,140,"1,767"
1997,1998,Outflow,36,21,25,3,MA,Berkshire County,52,103,"1,738"
1997,1998,Outflow,36,21,36,61,NY,New York County,42,59,"8,753"
1997,1998,Outflow,36,21,36,111,NY,Ulster County,39,70,"1,442"
1997,1998,Outflow,36,21,36,91,NY,Saratoga County,30,48,"1,017"
1997,1998,Outflow,36,21,36,93,NY,Schenectady County,19,30,615
1997,1998,Outflow,36,21,36,47,NY,Kings County,18,21,723
1997,1998,Outflow,36,21,36,119,NY,Westchester County,16,33,"1,580"
1997,1998,Outflow,36,21,9,5,CT,Litchfield County,15,33,676
1997,1998,Outflow,36,21,36,71,NY,Orange County,12,28,507
1997,1998,Outflow,36,21,36,103,NY,Suffolk County,12,19,431
1997,1998,Outflow,36,21,37,183,NC,Wake County,10,19,285
1997,1998,Outflow,36,21,45,51,SC,Horry County,10,17,328
1997,1998,Outflow,36,21,58,0,SS,Other Flows - Same State,97,173,"2,319"
1997,1998,Outflow,36,21,59,0,DS,Other Flows - Diff State,471,827,"19,126"
1997,1998,Outflow,36,21,59,1,DS,Other Flows - Northeast,142,225,"5,567"
1997,1998,Outflow,36,21,59,3,DS,Other Flows - Midwest,28,54,679
1997,1998,Outflow,36,21,59,5,DS,Other Flows - South,215,400,"9,795"
1997,1998,Outflow,36,21,59,7,DS,Other Flows - West,86,148,"3,085"
1997,1998,Outflow,36,21,57,9,FR,Foreign - Other flows,13,15,130
